generator,paper_id,folder,paper_file,tables_file,n_tables
qwen25_7b,generated_paper_608,qwen25_7b/generated_paper_608,qwen25_7b/generated_paper_608/paper.tex,qwen25_7b/generated_paper_608/extracted_tables.json,1
qwen25_7b,generated_paper_609,qwen25_7b/generated_paper_609,qwen25_7b/generated_paper_609/paper.tex,qwen25_7b/generated_paper_609/extracted_tables.json,1
qwen25_7b,generated_paper_611,qwen25_7b/generated_paper_611,qwen25_7b/generated_paper_611/paper.tex,qwen25_7b/generated_paper_611/extracted_tables.json,2
qwen25_7b,generated_paper_612,qwen25_7b/generated_paper_612,qwen25_7b/generated_paper_612/paper.tex,qwen25_7b/generated_paper_612/extracted_tables.json,1
qwen25_7b,generated_paper_615,qwen25_7b/generated_paper_615,qwen25_7b/generated_paper_615/paper.tex,qwen25_7b/generated_paper_615/extracted_tables.json,3
qwen25_7b,generated_paper_616,qwen25_7b/generated_paper_616,qwen25_7b/generated_paper_616/paper.tex,qwen25_7b/generated_paper_616/extracted_tables.json,2
qwen25_7b,generated_paper_617,qwen25_7b/generated_paper_617,qwen25_7b/generated_paper_617/paper.tex,qwen25_7b/generated_paper_617/extracted_tables.json,1
qwen25_7b,generated_paper_619,qwen25_7b/generated_paper_619,qwen25_7b/generated_paper_619/paper.tex,qwen25_7b/generated_paper_619/extracted_tables.json,2
qwen25_7b,generated_paper_621,qwen25_7b/generated_paper_621,qwen25_7b/generated_paper_621/paper.tex,qwen25_7b/generated_paper_621/extracted_tables.json,2
qwen25_7b,generated_paper_622,qwen25_7b/generated_paper_622,qwen25_7b/generated_paper_622/paper.tex,qwen25_7b/generated_paper_622/extracted_tables.json,3
qwen25_7b,generated_paper_623,qwen25_7b/generated_paper_623,qwen25_7b/generated_paper_623/paper.tex,qwen25_7b/generated_paper_623/extracted_tables.json,1
qwen25_7b,generated_paper_624,qwen25_7b/generated_paper_624,qwen25_7b/generated_paper_624/paper.tex,qwen25_7b/generated_paper_624/extracted_tables.json,1
qwen25_7b,generated_paper_625,qwen25_7b/generated_paper_625,qwen25_7b/generated_paper_625/paper.tex,qwen25_7b/generated_paper_625/extracted_tables.json,1
qwen25_7b,generated_paper_627,qwen25_7b/generated_paper_627,qwen25_7b/generated_paper_627/paper.tex,qwen25_7b/generated_paper_627/extracted_tables.json,1
qwen25_7b,generated_paper_628,qwen25_7b/generated_paper_628,qwen25_7b/generated_paper_628/paper.tex,qwen25_7b/generated_paper_628/extracted_tables.json,3
qwen25_7b,generated_paper_629,qwen25_7b/generated_paper_629,qwen25_7b/generated_paper_629/paper.tex,qwen25_7b/generated_paper_629/extracted_tables.json,1
qwen25_7b,generated_paper_630,qwen25_7b/generated_paper_630,qwen25_7b/generated_paper_630/paper.tex,qwen25_7b/generated_paper_630/extracted_tables.json,1
qwen25_7b,generated_paper_631,qwen25_7b/generated_paper_631,qwen25_7b/generated_paper_631/paper.tex,qwen25_7b/generated_paper_631/extracted_tables.json,1
qwen25_7b,generated_paper_632,qwen25_7b/generated_paper_632,qwen25_7b/generated_paper_632/paper.tex,qwen25_7b/generated_paper_632/extracted_tables.json,1
qwen25_7b,generated_paper_633,qwen25_7b/generated_paper_633,qwen25_7b/generated_paper_633/paper.tex,qwen25_7b/generated_paper_633/extracted_tables.json,1
qwen25_7b,generated_paper_634,qwen25_7b/generated_paper_634,qwen25_7b/generated_paper_634/paper.tex,qwen25_7b/generated_paper_634/extracted_tables.json,2
qwen25_7b,generated_paper_636,qwen25_7b/generated_paper_636,qwen25_7b/generated_paper_636/paper.tex,qwen25_7b/generated_paper_636/extracted_tables.json,1
qwen25_7b,generated_paper_638,qwen25_7b/generated_paper_638,qwen25_7b/generated_paper_638/paper.tex,qwen25_7b/generated_paper_638/extracted_tables.json,2
qwen25_7b,generated_paper_639,qwen25_7b/generated_paper_639,qwen25_7b/generated_paper_639/paper.tex,qwen25_7b/generated_paper_639/extracted_tables.json,2
qwen25_7b,generated_paper_640,qwen25_7b/generated_paper_640,qwen25_7b/generated_paper_640/paper.tex,qwen25_7b/generated_paper_640/extracted_tables.json,1
qwen25_7b,generated_paper_641,qwen25_7b/generated_paper_641,qwen25_7b/generated_paper_641/paper.tex,qwen25_7b/generated_paper_641/extracted_tables.json,1
qwen25_7b,generated_paper_642,qwen25_7b/generated_paper_642,qwen25_7b/generated_paper_642/paper.tex,qwen25_7b/generated_paper_642/extracted_tables.json,1
qwen25_7b,generated_paper_643,qwen25_7b/generated_paper_643,qwen25_7b/generated_paper_643/paper.tex,qwen25_7b/generated_paper_643/extracted_tables.json,1
qwen25_7b,generated_paper_645,qwen25_7b/generated_paper_645,qwen25_7b/generated_paper_645/paper.tex,qwen25_7b/generated_paper_645/extracted_tables.json,2
qwen25_7b,generated_paper_647,qwen25_7b/generated_paper_647,qwen25_7b/generated_paper_647/paper.tex,qwen25_7b/generated_paper_647/extracted_tables.json,1
qwen25_7b,generated_paper_648,qwen25_7b/generated_paper_648,qwen25_7b/generated_paper_648/paper.tex,qwen25_7b/generated_paper_648/extracted_tables.json,1
qwen25_7b,generated_paper_649,qwen25_7b/generated_paper_649,qwen25_7b/generated_paper_649/paper.tex,qwen25_7b/generated_paper_649/extracted_tables.json,1
qwen25_7b,generated_paper_650,qwen25_7b/generated_paper_650,qwen25_7b/generated_paper_650/paper.tex,qwen25_7b/generated_paper_650/extracted_tables.json,1
qwen25_7b,generated_paper_651,qwen25_7b/generated_paper_651,qwen25_7b/generated_paper_651/paper.tex,qwen25_7b/generated_paper_651/extracted_tables.json,2
qwen25_7b,generated_paper_652,qwen25_7b/generated_paper_652,qwen25_7b/generated_paper_652/paper.tex,qwen25_7b/generated_paper_652/extracted_tables.json,1
qwen25_7b,generated_paper_653,qwen25_7b/generated_paper_653,qwen25_7b/generated_paper_653/paper.tex,qwen25_7b/generated_paper_653/extracted_tables.json,2
qwen25_7b,generated_paper_654,qwen25_7b/generated_paper_654,qwen25_7b/generated_paper_654/paper.tex,qwen25_7b/generated_paper_654/extracted_tables.json,1
qwen25_7b,generated_paper_655,qwen25_7b/generated_paper_655,qwen25_7b/generated_paper_655/paper.tex,qwen25_7b/generated_paper_655/extracted_tables.json,1
qwen25_7b,generated_paper_656,qwen25_7b/generated_paper_656,qwen25_7b/generated_paper_656/paper.tex,qwen25_7b/generated_paper_656/extracted_tables.json,1
qwen25_7b,generated_paper_657,qwen25_7b/generated_paper_657,qwen25_7b/generated_paper_657/paper.tex,qwen25_7b/generated_paper_657/extracted_tables.json,1
qwen25_7b,generated_paper_658,qwen25_7b/generated_paper_658,qwen25_7b/generated_paper_658/paper.tex,qwen25_7b/generated_paper_658/extracted_tables.json,2
qwen25_7b,generated_paper_659,qwen25_7b/generated_paper_659,qwen25_7b/generated_paper_659/paper.tex,qwen25_7b/generated_paper_659/extracted_tables.json,2
qwen25_7b,generated_paper_660,qwen25_7b/generated_paper_660,qwen25_7b/generated_paper_660/paper.tex,qwen25_7b/generated_paper_660/extracted_tables.json,2
qwen25_7b,generated_paper_661,qwen25_7b/generated_paper_661,qwen25_7b/generated_paper_661/paper.tex,qwen25_7b/generated_paper_661/extracted_tables.json,1
qwen25_7b,generated_paper_662,qwen25_7b/generated_paper_662,qwen25_7b/generated_paper_662/paper.tex,qwen25_7b/generated_paper_662/extracted_tables.json,1
qwen25_7b,generated_paper_663,qwen25_7b/generated_paper_663,qwen25_7b/generated_paper_663/paper.tex,qwen25_7b/generated_paper_663/extracted_tables.json,2
qwen25_7b,generated_paper_664,qwen25_7b/generated_paper_664,qwen25_7b/generated_paper_664/paper.tex,qwen25_7b/generated_paper_664/extracted_tables.json,2
qwen25_7b,generated_paper_665,qwen25_7b/generated_paper_665,qwen25_7b/generated_paper_665/paper.tex,qwen25_7b/generated_paper_665/extracted_tables.json,1
qwen25_7b,generated_paper_666,qwen25_7b/generated_paper_666,qwen25_7b/generated_paper_666/paper.tex,qwen25_7b/generated_paper_666/extracted_tables.json,1
qwen25_7b,generated_paper_667,qwen25_7b/generated_paper_667,qwen25_7b/generated_paper_667/paper.tex,qwen25_7b/generated_paper_667/extracted_tables.json,3
qwen25_7b,generated_paper_668,qwen25_7b/generated_paper_668,qwen25_7b/generated_paper_668/paper.tex,qwen25_7b/generated_paper_668/extracted_tables.json,2
qwen25_7b,generated_paper_671,qwen25_7b/generated_paper_671,qwen25_7b/generated_paper_671/paper.tex,qwen25_7b/generated_paper_671/extracted_tables.json,1
qwen25_7b,generated_paper_672,qwen25_7b/generated_paper_672,qwen25_7b/generated_paper_672/paper.tex,qwen25_7b/generated_paper_672/extracted_tables.json,1
qwen25_7b,generated_paper_674,qwen25_7b/generated_paper_674,qwen25_7b/generated_paper_674/paper.tex,qwen25_7b/generated_paper_674/extracted_tables.json,1
qwen25_7b,generated_paper_675,qwen25_7b/generated_paper_675,qwen25_7b/generated_paper_675/paper.tex,qwen25_7b/generated_paper_675/extracted_tables.json,1
qwen25_7b,generated_paper_676,qwen25_7b/generated_paper_676,qwen25_7b/generated_paper_676/paper.tex,qwen25_7b/generated_paper_676/extracted_tables.json,1
qwen25_7b,generated_paper_678,qwen25_7b/generated_paper_678,qwen25_7b/generated_paper_678/paper.tex,qwen25_7b/generated_paper_678/extracted_tables.json,1
qwen25_7b,generated_paper_680,qwen25_7b/generated_paper_680,qwen25_7b/generated_paper_680/paper.tex,qwen25_7b/generated_paper_680/extracted_tables.json,1
qwen25_7b,generated_paper_681,qwen25_7b/generated_paper_681,qwen25_7b/generated_paper_681/paper.tex,qwen25_7b/generated_paper_681/extracted_tables.json,1
qwen25_7b,generated_paper_682,qwen25_7b/generated_paper_682,qwen25_7b/generated_paper_682/paper.tex,qwen25_7b/generated_paper_682/extracted_tables.json,2
qwen25_7b,generated_paper_683,qwen25_7b/generated_paper_683,qwen25_7b/generated_paper_683/paper.tex,qwen25_7b/generated_paper_683/extracted_tables.json,1
qwen25_7b,generated_paper_684,qwen25_7b/generated_paper_684,qwen25_7b/generated_paper_684/paper.tex,qwen25_7b/generated_paper_684/extracted_tables.json,1
qwen25_7b,generated_paper_686,qwen25_7b/generated_paper_686,qwen25_7b/generated_paper_686/paper.tex,qwen25_7b/generated_paper_686/extracted_tables.json,1
qwen25_7b,generated_paper_687,qwen25_7b/generated_paper_687,qwen25_7b/generated_paper_687/paper.tex,qwen25_7b/generated_paper_687/extracted_tables.json,2
qwen25_7b,generated_paper_689,qwen25_7b/generated_paper_689,qwen25_7b/generated_paper_689/paper.tex,qwen25_7b/generated_paper_689/extracted_tables.json,2
qwen25_7b,generated_paper_690,qwen25_7b/generated_paper_690,qwen25_7b/generated_paper_690/paper.tex,qwen25_7b/generated_paper_690/extracted_tables.json,1
qwen25_7b,generated_paper_691,qwen25_7b/generated_paper_691,qwen25_7b/generated_paper_691/paper.tex,qwen25_7b/generated_paper_691/extracted_tables.json,1
qwen25_7b,generated_paper_692,qwen25_7b/generated_paper_692,qwen25_7b/generated_paper_692/paper.tex,qwen25_7b/generated_paper_692/extracted_tables.json,2
qwen25_7b,generated_paper_693,qwen25_7b/generated_paper_693,qwen25_7b/generated_paper_693/paper.tex,qwen25_7b/generated_paper_693/extracted_tables.json,1
qwen25_7b,generated_paper_694,qwen25_7b/generated_paper_694,qwen25_7b/generated_paper_694/paper.tex,qwen25_7b/generated_paper_694/extracted_tables.json,1
qwen25_7b,generated_paper_695,qwen25_7b/generated_paper_695,qwen25_7b/generated_paper_695/paper.tex,qwen25_7b/generated_paper_695/extracted_tables.json,2
qwen25_7b,generated_paper_698,qwen25_7b/generated_paper_698,qwen25_7b/generated_paper_698/paper.tex,qwen25_7b/generated_paper_698/extracted_tables.json,1
qwen25_7b,generated_paper_699,qwen25_7b/generated_paper_699,qwen25_7b/generated_paper_699/paper.tex,qwen25_7b/generated_paper_699/extracted_tables.json,1
qwen25_7b,generated_paper_700,qwen25_7b/generated_paper_700,qwen25_7b/generated_paper_700/paper.tex,qwen25_7b/generated_paper_700/extracted_tables.json,1
qwen25_7b,generated_paper_701,qwen25_7b/generated_paper_701,qwen25_7b/generated_paper_701/paper.tex,qwen25_7b/generated_paper_701/extracted_tables.json,1
qwen25_7b,generated_paper_702,qwen25_7b/generated_paper_702,qwen25_7b/generated_paper_702/paper.tex,qwen25_7b/generated_paper_702/extracted_tables.json,2
qwen25_7b,generated_paper_704,qwen25_7b/generated_paper_704,qwen25_7b/generated_paper_704/paper.tex,qwen25_7b/generated_paper_704/extracted_tables.json,1
qwen25_7b,generated_paper_705,qwen25_7b/generated_paper_705,qwen25_7b/generated_paper_705/paper.tex,qwen25_7b/generated_paper_705/extracted_tables.json,3
qwen25_7b,generated_paper_706,qwen25_7b/generated_paper_706,qwen25_7b/generated_paper_706/paper.tex,qwen25_7b/generated_paper_706/extracted_tables.json,1
qwen25_7b,generated_paper_707,qwen25_7b/generated_paper_707,qwen25_7b/generated_paper_707/paper.tex,qwen25_7b/generated_paper_707/extracted_tables.json,3
qwen25_7b,generated_paper_708,qwen25_7b/generated_paper_708,qwen25_7b/generated_paper_708/paper.tex,qwen25_7b/generated_paper_708/extracted_tables.json,1
qwen25_7b,generated_paper_710,qwen25_7b/generated_paper_710,qwen25_7b/generated_paper_710/paper.tex,qwen25_7b/generated_paper_710/extracted_tables.json,1
qwen25_7b,generated_paper_711,qwen25_7b/generated_paper_711,qwen25_7b/generated_paper_711/paper.tex,qwen25_7b/generated_paper_711/extracted_tables.json,1
qwen25_7b,generated_paper_712,qwen25_7b/generated_paper_712,qwen25_7b/generated_paper_712/paper.tex,qwen25_7b/generated_paper_712/extracted_tables.json,2
qwen25_7b,generated_paper_713,qwen25_7b/generated_paper_713,qwen25_7b/generated_paper_713/paper.tex,qwen25_7b/generated_paper_713/extracted_tables.json,2
qwen25_7b,generated_paper_714,qwen25_7b/generated_paper_714,qwen25_7b/generated_paper_714/paper.tex,qwen25_7b/generated_paper_714/extracted_tables.json,1
qwen25_7b,generated_paper_716,qwen25_7b/generated_paper_716,qwen25_7b/generated_paper_716/paper.tex,qwen25_7b/generated_paper_716/extracted_tables.json,1
qwen25_7b,generated_paper_717,qwen25_7b/generated_paper_717,qwen25_7b/generated_paper_717/paper.tex,qwen25_7b/generated_paper_717/extracted_tables.json,1
qwen25_7b,generated_paper_718,qwen25_7b/generated_paper_718,qwen25_7b/generated_paper_718/paper.tex,qwen25_7b/generated_paper_718/extracted_tables.json,1
qwen25_7b,generated_paper_719,qwen25_7b/generated_paper_719,qwen25_7b/generated_paper_719/paper.tex,qwen25_7b/generated_paper_719/extracted_tables.json,1
qwen25_7b,generated_paper_720,qwen25_7b/generated_paper_720,qwen25_7b/generated_paper_720/paper.tex,qwen25_7b/generated_paper_720/extracted_tables.json,1
qwen25_7b,generated_paper_721,qwen25_7b/generated_paper_721,qwen25_7b/generated_paper_721/paper.tex,qwen25_7b/generated_paper_721/extracted_tables.json,3
qwen25_7b,generated_paper_722,qwen25_7b/generated_paper_722,qwen25_7b/generated_paper_722/paper.tex,qwen25_7b/generated_paper_722/extracted_tables.json,2
qwen25_7b,generated_paper_723,qwen25_7b/generated_paper_723,qwen25_7b/generated_paper_723/paper.tex,qwen25_7b/generated_paper_723/extracted_tables.json,1
qwen25_7b,generated_paper_726,qwen25_7b/generated_paper_726,qwen25_7b/generated_paper_726/paper.tex,qwen25_7b/generated_paper_726/extracted_tables.json,1
qwen25_7b,generated_paper_727,qwen25_7b/generated_paper_727,qwen25_7b/generated_paper_727/paper.tex,qwen25_7b/generated_paper_727/extracted_tables.json,1
qwen25_7b,generated_paper_728,qwen25_7b/generated_paper_728,qwen25_7b/generated_paper_728/paper.tex,qwen25_7b/generated_paper_728/extracted_tables.json,1
qwen25_7b,generated_paper_729,qwen25_7b/generated_paper_729,qwen25_7b/generated_paper_729/paper.tex,qwen25_7b/generated_paper_729/extracted_tables.json,1
qwen25_7b,generated_paper_730,qwen25_7b/generated_paper_730,qwen25_7b/generated_paper_730/paper.tex,qwen25_7b/generated_paper_730/extracted_tables.json,1
qwen25_7b,generated_paper_732,qwen25_7b/generated_paper_732,qwen25_7b/generated_paper_732/paper.tex,qwen25_7b/generated_paper_732/extracted_tables.json,1
qwen25_7b,generated_paper_733,qwen25_7b/generated_paper_733,qwen25_7b/generated_paper_733/paper.tex,qwen25_7b/generated_paper_733/extracted_tables.json,2
qwen25_7b,generated_paper_734,qwen25_7b/generated_paper_734,qwen25_7b/generated_paper_734/paper.tex,qwen25_7b/generated_paper_734/extracted_tables.json,1
qwen25_7b,generated_paper_735,qwen25_7b/generated_paper_735,qwen25_7b/generated_paper_735/paper.tex,qwen25_7b/generated_paper_735/extracted_tables.json,2
qwen25_7b,generated_paper_737,qwen25_7b/generated_paper_737,qwen25_7b/generated_paper_737/paper.tex,qwen25_7b/generated_paper_737/extracted_tables.json,1
qwen25_7b,generated_paper_738,qwen25_7b/generated_paper_738,qwen25_7b/generated_paper_738/paper.tex,qwen25_7b/generated_paper_738/extracted_tables.json,1
qwen25_7b,generated_paper_739,qwen25_7b/generated_paper_739,qwen25_7b/generated_paper_739/paper.tex,qwen25_7b/generated_paper_739/extracted_tables.json,1
qwen25_7b,generated_paper_740,qwen25_7b/generated_paper_740,qwen25_7b/generated_paper_740/paper.tex,qwen25_7b/generated_paper_740/extracted_tables.json,1
qwen25_7b,generated_paper_741,qwen25_7b/generated_paper_741,qwen25_7b/generated_paper_741/paper.tex,qwen25_7b/generated_paper_741/extracted_tables.json,1
qwen25_7b,generated_paper_742,qwen25_7b/generated_paper_742,qwen25_7b/generated_paper_742/paper.tex,qwen25_7b/generated_paper_742/extracted_tables.json,1
qwen25_7b,generated_paper_743,qwen25_7b/generated_paper_743,qwen25_7b/generated_paper_743/paper.tex,qwen25_7b/generated_paper_743/extracted_tables.json,1
qwen25_7b,generated_paper_744,qwen25_7b/generated_paper_744,qwen25_7b/generated_paper_744/paper.tex,qwen25_7b/generated_paper_744/extracted_tables.json,1
qwen25_7b,generated_paper_745,qwen25_7b/generated_paper_745,qwen25_7b/generated_paper_745/paper.tex,qwen25_7b/generated_paper_745/extracted_tables.json,2
qwen25_7b,generated_paper_746,qwen25_7b/generated_paper_746,qwen25_7b/generated_paper_746/paper.tex,qwen25_7b/generated_paper_746/extracted_tables.json,1
qwen25_7b,generated_paper_748,qwen25_7b/generated_paper_748,qwen25_7b/generated_paper_748/paper.tex,qwen25_7b/generated_paper_748/extracted_tables.json,2
